Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Claws	SIN		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Claws	SIN		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Claws	SIN		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Claws	SIN		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Claws	SIN	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Claws	SIN		Vileness	Prevent Monster Heal		9	6	3	20	added Quiver
Claws	SIN		Bear	Knockback		8	6	3	24	
Claws	SIN		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Claws	SIN	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
Claws	SIN		Lamprey	[8-9]% Life Stolen per Hit		55	43	7	27	
Claws	SIN		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Claws	SIN	360	Wraith	[6-7]% Mana Stolen per Hit		21	16	7	28	added Quiver
Claws	SIN		Vampire	[8-9]% Mana Stolen per Hit		56	48	7	28	
Claws	SIN		Ease	Requirements -20%		15	11	3	30	
Claws	SIN		Simplicity	Requirements -30%		25	18	2	30	
Claws	SIN	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Claws	SIN	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Claws	SIN	385	Ox	+[6-9] to Strength		45	37	3	31	
Claws	SIN	386	Giant	+[10-15] to Strength		59	51	3	31	
Claws	SIN		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Claws	SIN		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Claws	SIN		Ages	Indestructible	1	50	42	1	39	
Claws	SIN		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Claws	SIN		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Claws	SIN		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Claws	SIN		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Claws	SIN		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Claws	SIN		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Claws	SIN		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Claws	SIN		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Claws	SIN		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Claws	SIN		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Claws	SIN		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Claws	SIN		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Claws	SIN		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Claws	SIN		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Claws	SIN		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Claws	SIN		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Claws	SIN		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Claws	SIN		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Claws	SIN		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Claws	SIN		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Claws	SIN		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Claws	SIN		Nova	10% Chance to Cast Level 3 Nova on Striking		12-36	9	1	44	added max alvl, alvl was 18, rlvl was 13
Claws	SIN		Nova	12% Chance to Cast Level 4 Nova on Striking		18-36	14	1	44	added max alvl, alvl was 28, rlvl was 21
Claws	SIN		Firebolts	10% Chance to Cast Level 8 Fire Bolt on Striking		16-36	12	1	44	added max alvl
Claws	SIN		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Claws	SIN		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Claws	SIN		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Claws	SIN		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Claws	SIN		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Claws	SIN		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Claws	SIN		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Claws	SIN		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Claws	SIN		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Claws	SIN		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Claws	SIN	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Claws	SIN	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Claws	SIN	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Claws	SIN	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Claws	SIN	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Claws	SIN		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Claws	SIN		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Claws	SIN		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Claws	SIN		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Claws	SIN		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Throwing Daggers	THROWING AND DAGGER		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Throwing Daggers	THROWING AND DAGGER		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Throwing Daggers	THROWING AND DAGGER		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Throwing Daggers	THROWING AND DAGGER		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Throwing Daggers	THROWING AND DAGGER		Frost	+1 Cold Damage		1-3	1	4	10	
Throwing Daggers	THROWING AND DAGGER		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Throwing Daggers	THROWING AND DAGGER		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Throwing Daggers	THROWING AND DAGGER		Winter	Adds [44-60] to [126-246] Cold Damage (6 second chill)		45	37	2	10	added Quiver, damage was [5-9] to [16-50]
Throwing Daggers	THROWING AND DAGGER		Hypothermia	Adds [63-118] to [238-365] Cold Damage (6 second chill)		70	53	2	10	new
Throwing Daggers	THROWING AND DAGGER		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Throwing Daggers	THROWING AND DAGGER		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Throwing Daggers	THROWING AND DAGGER		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Throwing Daggers	THROWING AND DAGGER		Incineration	Adds [57-90] to [102-146] Fire Damage		43	35	2	12	added Quiver, damage was [10-20] to [21-75]
Throwing Daggers	THROWING AND DAGGER		Ashes	Adds [152-214] to [228-302] Fire Damage		70	53	2	12	new
Throwing Daggers	THROWING AND DAGGER		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Throwing Daggers	THROWING AND DAGGER		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Throwing Daggers	THROWING AND DAGGER		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Throwing Daggers	THROWING AND DAGGER		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Throwing Daggers	THROWING AND DAGGER		Storms	Adds [1-6] to [85-126] Lightning Damage		34	26	2	13	added Quiver, damage was [1-6] to [41-120]
Throwing Daggers	THROWING AND DAGGER		Maelstrom	Adds [1-6] to [303-403] Lightning Damage		70	53	2	13	new
Throwing Daggers	THROWING AND DAGGER		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Throwing Daggers	THROWING AND DAGGER		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Throwing Daggers	THROWING AND DAGGER		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Throwing Daggers	THROWING AND DAGGER		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Throwing Daggers	THROWING AND DAGGER		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Throwing Daggers	THROWING AND DAGGER		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Throwing Daggers	THROWING AND DAGGER		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Throwing Daggers	THROWING AND DAGGER		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Throwing Daggers	THROWING AND DAGGER		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Throwing Daggers	THROWING AND DAGGER		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Throwing Daggers	THROWING AND DAGGER		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Throwing Daggers	THROWING AND DAGGER		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Throwing Daggers	THROWING AND DAGGER		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Throwing Daggers	THROWING AND DAGGER		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Throwing Daggers	THROWING AND DAGGER		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Throwing Daggers	THROWING AND DAGGER		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Throwing Daggers	THROWING AND DAGGER		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Throwing Daggers	THROWING AND DAGGER	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Throwing Daggers	THROWING AND DAGGER		Vileness	Prevent Monster Heal		9	6	3	20	added Quiver
Throwing Daggers	THROWING AND DAGGER		Bear	Knockback		8	6	3	24	
Throwing Daggers	THROWING AND DAGGER		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Throwing Daggers	THROWING AND DAGGER	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
Throwing Daggers	THROWING AND DAGGER		Lamprey	[8-9]% Life Stolen per Hit		55	43	7	27	
Throwing Daggers	THROWING AND DAGGER		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Throwing Daggers	THROWING AND DAGGER	360	Wraith	[6-7]% Mana Stolen per Hit		21	16	7	28	added Quiver
Throwing Daggers	THROWING AND DAGGER		Vampire	[8-9]% Mana Stolen per Hit		56	48	7	28	
Throwing Daggers	THROWING AND DAGGER		Ease	Requirements -20%		15	11	3	30	
Throwing Daggers	THROWING AND DAGGER		Simplicity	Requirements -30%		25	18	2	30	
Throwing Daggers	THROWING AND DAGGER	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Throwing Daggers	THROWING AND DAGGER	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Throwing Daggers	THROWING AND DAGGER	385	Ox	+[6-9] to Strength		45	37	3	31	
Throwing Daggers	THROWING AND DAGGER	386	Giant	+[10-15] to Strength		59	51	3	31	
Throwing Daggers	THROWING AND DAGGER		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Throwing Daggers	THROWING AND DAGGER		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Nova	10% Chance to Cast Level 3 Nova on Striking		12-36	9	1	44	added max alvl, alvl was 18, rlvl was 13
Throwing Daggers	THROWING AND DAGGER		Nova	12% Chance to Cast Level 4 Nova on Striking		18-36	14	1	44	added max alvl, alvl was 28, rlvl was 21
Throwing Daggers	THROWING AND DAGGER		Firebolts	10% Chance to Cast Level 8 Fire Bolt on Striking		16-36	12	1	44	added max alvl
Throwing Daggers	THROWING AND DAGGER		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Throwing Daggers	THROWING AND DAGGER		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Throwing Daggers	THROWING AND DAGGER		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Throwing Daggers	THROWING AND DAGGER		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Throwing Daggers	THROWING AND DAGGER		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Throwing Daggers	THROWING AND DAGGER		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Throwing Daggers	THROWING AND DAGGER		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Throwing Daggers	THROWING AND DAGGER		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Throwing Daggers	THROWING AND DAGGER	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Throwing Daggers	THROWING AND DAGGER	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Throwing Daggers	THROWING AND DAGGER	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Throwing Daggers	THROWING AND DAGGER	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Throwing Daggers	THROWING AND DAGGER	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Throwing Daggers	THROWING AND DAGGER		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Throwing Daggers	THROWING AND DAGGER		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Throwing Daggers	THROWING AND DAGGER		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Throwing Daggers	THROWING AND DAGGER		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Throwing Daggers	THROWING AND DAGGER		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Throwing Axes	THROWING AND AXE		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Throwing Axes	THROWING AND AXE		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Throwing Axes	THROWING AND AXE		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Throwing Axes	THROWING AND AXE		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Throwing Axes	THROWING AND AXE		Frost	+1 Cold Damage		1-3	1	4	10	
Throwing Axes	THROWING AND AXE		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Throwing Axes	THROWING AND AXE		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Throwing Axes	THROWING AND AXE		Winter	Adds [44-60] to [126-246] Cold Damage (6 second chill)		45	37	2	10	added Quiver, damage was [5-9] to [16-50]
Throwing Axes	THROWING AND AXE		Hypothermia	Adds [63-118] to [238-365] Cold Damage (6 second chill)		70	53	2	10	new
Throwing Axes	THROWING AND AXE		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Throwing Axes	THROWING AND AXE		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Throwing Axes	THROWING AND AXE		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Throwing Axes	THROWING AND AXE		Incineration	Adds [57-90] to [102-146] Fire Damage		43	35	2	12	added Quiver, damage was [10-20] to [21-75]
Throwing Axes	THROWING AND AXE		Ashes	Adds [152-214] to [228-302] Fire Damage		70	53	2	12	new
Throwing Axes	THROWING AND AXE		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Throwing Axes	THROWING AND AXE		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Throwing Axes	THROWING AND AXE		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Throwing Axes	THROWING AND AXE		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Throwing Axes	THROWING AND AXE		Storms	Adds [1-6] to [85-126] Lightning Damage		34	26	2	13	added Quiver, damage was [1-6] to [41-120]
Throwing Axes	THROWING AND AXE		Maelstrom	Adds [1-6] to [303-403] Lightning Damage		70	53	2	13	new
Throwing Axes	THROWING AND AXE		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Throwing Axes	THROWING AND AXE		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Throwing Axes	THROWING AND AXE		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Throwing Axes	THROWING AND AXE		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Throwing Axes	THROWING AND AXE		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Throwing Axes	THROWING AND AXE		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Throwing Axes	THROWING AND AXE		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Throwing Axes	THROWING AND AXE		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Throwing Axes	THROWING AND AXE		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Throwing Axes	THROWING AND AXE		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Throwing Axes	THROWING AND AXE		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Throwing Axes	THROWING AND AXE		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Throwing Axes	THROWING AND AXE		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Throwing Axes	THROWING AND AXE		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Throwing Axes	THROWING AND AXE		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Throwing Axes	THROWING AND AXE		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Throwing Axes	THROWING AND AXE		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Throwing Axes	THROWING AND AXE	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
