Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Claws	SIN		Glowing	Adds 1 to [121-180] Lightning Damage		34	25	2	139	added Quiver
Claws	SIN		Buzzing	Adds 1 to [181-260] Lightning Damage		46	36	1	139	added Quiver
Claws	SIN		Arcing	Adds 1 to [287-396] Lightning Damage		60	50	1	139	added Quiver, damage was 1 to [261-360]
Claws	SIN		Shocking	Adds 1 to [433-576] Lightning Damage		76	66	1	139	added Quiver, damage was 1 to [361-480]
Claws	SIN		Septic	+6 Poison Damage over 2 seconds		1-41	1	3	140	added max alvl, added Quiver
Claws	SIN		Foul	+24 Poison Damage over 2 seconds		10-50	7	2	140	added max alvl, added Quiver, damage was 12 over 3 seconds
Claws	SIN		Corrosive	+78 Poison Damage over 2 seconds		20	15	1	140	added Quiver, damage was 80 over 4 seconds
Claws	SIN		Toxic	+226 Poison Damage over 2 seconds		35	26	1	140	added Quiver, damage was 150 over 5 seconds
Claws	SIN		Pestilent	+384 Poison Damage over 2 seconds		50	37	1	140	was 1, added Quiver, damage was 275 over 6 seconds
Claws	SIN		Plague	+366 Poison Damage over 6 seconds		50	37	1	140	new
Claws	SIN		Virulent	+738 Poison Damage over 2 seconds		76	66	1	140	new
Claws	SIN		Consecrated	+[25-75] to Attack Rating against Undead, +[25-75]% Damage to Undead		1-41	1	4	142	added max alvl
Claws	SIN		Pure	+[76-175] to Attack Rating against Undead, +[76-125]% Damage to Undead		15	11	3	142	
Claws	SIN		Sacred	+[175-250] to Attack Rating against Undead, +[126-200]% Damage to Undead		25	18	2	142	
Claws	SIN		Hallowed	+[251-325] to Attack Rating against Undead, +[201-275]% Damage to Undead		35	27	1	142	
Claws	SIN		Divine	+[326-450] to Attack Rating against Undead, +[276-350]% Damage to Undead	1	45	37	1	142	
Claws	SIN		Cultist's	20% Chance of Open Wounds, +[30-40] Open Wounds Damage per Second		28-68	25	4	170	new
Claws	SIN	807	Bloodthirster's	20% Chance of Open Wounds, +[204-285] Open Wounds Damage per Second		48	45	4	170	new
Claws	SIN	808	Gorelust's	20% Chance of Open Wounds, +[407-563] Open Wounds Damage per Second		68	65	4	170	new
Claws	SIN		Blood Letting	+1 Life after each Kill		13-53	12	3	200	new
Claws	SIN		Murderous	+[2-5] Life after each Kill		51	44	1	200	new
Claws	SIN		Blood Sucking	+[1-3] Life after each Kill		32	26	2	200	new
Claws	SIN	822	Sizzling	-[2-4] to Enemy Fire Resistance		10-29	8	2	171	new
Claws	SIN	823	Singeing	-[4-6] to Enemy Fire Resistance		30-59	26	2	171	new
Claws	SIN	824	Infernal	-[6-10] to Enemy Fire Resistance		60	53	2	171	new
Claws	SIN	825	Frigid	-[2-4] to Enemy Cold Resistance		10-29	8	2	171	new
Claws	SIN	826	Frostbitten	-[4-6] to Enemy Cold Resistance		30-59	26	2	171	new
Claws	SIN	827	Subzero	-[6-10] to Enemy Cold Resistance		60	53	2	171	new
Claws	SIN	828	Crackling	-[2-4] to Enemy Lightning Resistance		10-29	8	2	171	new
Claws	SIN	829	Jolting	-[4-6] to Enemy Lightning Resistance		30-59	26	2	171	new
Claws	SIN	830	Surging	-[6-10] to Enemy Lightning Resistance		60	53	2	171	new
Claws	SIN	831	Decaying	-[2-4] to Enemy Poison Resistance		10-29	9	2	171	new
Claws	SIN	832	Festering	-[4-6] to Enemy Poison Resistance		30-59	26	2	171	new
Claws	SIN	833	Necrotic	-[6-10] to Enemy Poison Resistance		60	53	2	171	new
Throwing Daggers	THROWING AND DAGGER	531	Gritty	+[0-74] to Maximum Damage (+0.75 per Level)		50	37	7	105	
Throwing Daggers	THROWING AND DAGGER	186	Jagged	+[10-20]% Enhanced Damage		1-41	1	9	105	added max alvl
Throwing Daggers	THROWING AND DAGGER	187	Deadly	+[21-30]% Enhanced Damage		5-45	3	9	105	added max alvl
Throwing Daggers	THROWING AND DAGGER	188	Vicious	+[31-40]% Enhanced Damage		8-48	6	8	105	added max alvl
Throwing Daggers	THROWING AND DAGGER	189	Brutal	+[41-50]% Enhanced Damage		14-54	10	8	105	added max alvl
Throwing Daggers	THROWING AND DAGGER	190	Massive	+[51-65]% Enhanced Damage		20-60	15	7	105	added max alvl
Throwing Daggers	THROWING AND DAGGER	191	Savage	+[66-80]% Enhanced Damage		26	19	7	105	
Throwing Daggers	THROWING AND DAGGER	18	Merciless	+[81-100]% Enhanced Damage		32	24	6	105	
Throwing Daggers	THROWING AND DAGGER	193	Ferocious	+[101-200]% Enhanced Damage		41	33	6	105	
Throwing Daggers	THROWING AND DAGGER	194	Cruel	+[201-300]% Enhanced Damage		51	43	5	105	was 1
Throwing Daggers	THROWING AND DAGGER	26	Bronze	+[10-20] to Attack Rating		1-41	1	8	110	added max alvl, added Helm, Chest, Gloves
Throwing Daggers	THROWING AND DAGGER	27	Iron	+[21-40] to Attack Rating		4-44	3	8	110	added max alvl, added Helm, Chest, Gloves
Throwing Daggers	THROWING AND DAGGER	28	Steel	+[41-60] to Attack Rating		8	6	7	110	added Helm, Chest, Gloves
Throwing Daggers	THROWING AND DAGGER	29	Silver	+[61-80] to Attack Rating		12	9	7	110	added Helm, Chest, Gloves, Quiver
Throwing Daggers	THROWING AND DAGGER	31	Gold	+[81-100] to Attack Rating		17	12	6	110	added Helm, Chest, Gloves, Quiver
Throwing Daggers	THROWING AND DAGGER	32	Platinum	+[101-120] to Attack Rating		22	16	6	110	added Helm, Chest, Gloves, Quiver
Throwing Daggers	THROWING AND DAGGER	33	Meteoric	+[121-150] to Attack Rating		27	20	5	110	added Quiver
Throwing Daggers	THROWING AND DAGGER	245	Strange	+[151-300] to Attack Rating		32	24	5	110	
Throwing Daggers	THROWING AND DAGGER	246	Weird	+[301-450] to Attack Rating	1	37	27	4	110	
Throwing Daggers	THROWING AND DAGGER	34	Sharp	[10-20] to Attack Rating, +[10-20]% Enhanced Damage		5-45	3	9	111	added max alvl
Throwing Daggers	THROWING AND DAGGER	35/258	Fine	[21-40] to Attack Rating, +[21-30]% Enhanced Damage		12-52	9	9	111	added max alvl
Throwing Daggers	THROWING AND DAGGER	36/259	Warrior's	[41-60] to Attack Rating, +[31-40]% Enhanced Damage		19-59	13	8	111	added max alvl
Throwing Daggers	THROWING AND DAGGER		Soldier's	[61-80] to Attack Rating, +[41-50]% Enhanced Damage		27	19	8	111	
Throwing Daggers	THROWING AND DAGGER		Knight's	[81-100] to Attack Rating, +[51-65]% Enhanced Damage		38	30	7	111	
Throwing Daggers	THROWING AND DAGGER		Lord's	[101-120] to Attack Rating, +[66-80]% Enhanced Damage		47	39	6	111	
Throwing Daggers	THROWING AND DAGGER		King's	[121-150] to Attack Rating, +[81-100]% Enhanced Damage		56	48	5	111	
Throwing Daggers	THROWING AND DAGGER		Master's	[151-250] to Attack Rating, +[101-150]% Enhanced Damage		56	48	5	111	
Throwing Daggers	THROWING AND DAGGER		Grandmaster's	[251-300] to Attack Rating, +[151-200]% Enhanced Damage	1	69	61	4	111	
Throwing Daggers	THROWING AND DAGGER		Fool's	+[0-49] to Maximum Damage (+0.5 per Level), +[16-1633] to Attack Rating (+16.5 per Level)		50	37	7	111	
Throwing Daggers	THROWING AND DAGGER		Hawkeye	+[6-594] to Attack Rating (+6 per Level)	1	35	26	7	111	
Throwing Daggers	THROWING AND DAGGER		Serpent's	+[11-20] to Mana		37-77	27	2	115	split off Boots, Gloves, added max alvl
Throwing Daggers	THROWING AND DAGGER		Azure	Cold Resist +[5-10]%		5-45	3	2	117	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Lapis	Cold Resist +[11-20]%		35	26	2	117	
Throwing Daggers	THROWING AND DAGGER		Cobalt	Cold Resist +[21-30]%		55	41	2	117	
Throwing Daggers	THROWING AND DAGGER		Crimson	Fire Resist +[5-10]%		5-45	3	4	118	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Russet	Fire Resist +[11-20]%		35	26	1	118	
Throwing Daggers	THROWING AND DAGGER		Garnet	Fire Resist +[21-30]%		55	41	1	118	
Throwing Daggers	THROWING AND DAGGER		Tangerine	Lightning Resist +[5-10]%		5-45	3	4	119	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Ocher	Lightning Resist +[11-20]%		35	26	1	119	
Throwing Daggers	THROWING AND DAGGER		Coral	Lightning Resist +[21-30]%		55	41	1	119	
Throwing Daggers	THROWING AND DAGGER		Beryl	Poison Resist +[5-10]%		5-45	3	4	120	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Viridian	Poison Resist +[11-20]%		35	26	1	120	
Throwing Daggers	THROWING AND DAGGER		Jade	Poison Resist +[21-30]%		55	41	1	120	
Throwing Daggers	THROWING AND DAGGER		Triumphant	+1 to Mana after each Kill		3-43	2	4	121	added max alvl, added Chest, Helm, Shield, Quiver
Throwing Daggers	THROWING AND DAGGER		Victorious	+[2-5] to Mana after each Kill		17	12	4	121	added Chest, Helm, Shield, Quiver
Throwing Daggers	THROWING AND DAGGER		Mechanist's	Socketed ([1-2])		10	7	3	122	
Throwing Daggers	THROWING AND DAGGER		Artisan's	Socketed (3)		33	25	2	122	new
Throwing Daggers	THROWING AND DAGGER		Artisan's	Socketed (3)	1	33	25	2	122	new
Throwing Daggers	THROWING AND DAGGER		Artisan's	Socketed (3)	1	33	25	2	122	
Throwing Daggers	THROWING AND DAGGER		Jeweler's	Socketed (4)	1	55	47	1	122	
Throwing Daggers	THROWING AND DAGGER		Lunar	+[25-50] to Attack Rating against Demons, +[10-25]% Damage to Demons		3-43	1	2	123	added max alvl
Throwing Daggers	THROWING AND DAGGER		Arcadian	+[51-100] to Attack Rating against Demons, +[26-50]% Damage to Demons		15-55	11	2	123	added max alvl, added Helm
Throwing Daggers	THROWING AND DAGGER		Unearthly	+[101-150] to Attack Rating against Demons, +[51-100]% Damage to Demons		25	18	1	123	
Throwing Daggers	THROWING AND DAGGER		Astral	+[151-200] to Attack Rating against Demons, +[101-150]% Damage to Demons		35	26	1	123	
Throwing Daggers	THROWING AND DAGGER		Elysian	+[201-300] to Attack Rating against Demons, +[151-200]% Damage to Demons		45	33	1	123	
Throwing Daggers	THROWING AND DAGGER		Celestial	+[301-400] to Attack Rating against Demons, +[201-300]% Damage to Demons	1	55	41	1	123	
Throwing Daggers	THROWING AND DAGGER		Slayer's	+1 to Barbarian Skill Levels		30	22	4	125	
Throwing Daggers	THROWING AND DAGGER		Berserker's	+2 to Barbarian Skill Levels		50	42	1	125	
Throwing Daggers	THROWING AND DAGGER		Snowy	Adds [20-30] to [64-101] Cold Damage (1 second chill)		25-65	18	3	137	added max alvl, split off Circlet, added Quiver, damage was [6-9] to [19-30]
Throwing Daggers	THROWING AND DAGGER		Shivering	Adds [37-56] to [115-166] Cold Damage (2 second chill)		35	26	2	137	added Quiver, damage was [10-15] to [31-45]
Throwing Daggers	THROWING AND DAGGER		Boreal	Adds [46-62] to [131-256] Cold Damage (3 second chill)		50	40	1	137	added Quiver, damage was [16-23] to [46-90]
Throwing Daggers	THROWING AND DAGGER		Hibernal	Adds [60-112] to [226-348] Cold Damage (4 second chill)		70	60	1	137	added Quiver, damage was [24-45] to [91-140]
Throwing Daggers	THROWING AND DAGGER		Fiery	Adds [28-43] to [53-103] Fire Damage		25-65	18	3	138	added max alvl, split off Circlet, added Quiver, damage was [16-25] to [31-60]
Throwing Daggers	THROWING AND DAGGER		Smoldering	Adds [47-72] to [109-161] Fire Damage		35	26	2	138	added Quiver, damage was [26-50] to [61-90]
Throwing Daggers	THROWING AND DAGGER		Smoking	Adds [81-128] to [145-208] Fire Damage		47	37	1	138	added Quiver, damage was [51-80] to [91-130]
Throwing Daggers	THROWING AND DAGGER		Flaming	Adds [138-204] to [224-306] Fire Damage		61	51	1	138	added Quiver, damage was [81-120] to [131-180]
Throwing Daggers	THROWING AND DAGGER		Scorching	Adds [217-306] to [325-432] Fire Damage		77	67	1	138	added Quiver, damage was [121-170] to [181-240]
Throwing Daggers	THROWING AND DAGGER		Static	Adds 1 to [49-120] Lightning Damage		25-65	18	3	139	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Glowing	Adds 1 to [121-180] Lightning Damage		34	25	2	139	added Quiver
Throwing Daggers	THROWING AND DAGGER		Buzzing	Adds 1 to [181-260] Lightning Damage		46	36	1	139	added Quiver
Throwing Daggers	THROWING AND DAGGER		Arcing	Adds 1 to [287-396] Lightning Damage		60	50	1	139	added Quiver, damage was 1 to [261-360]
Throwing Daggers	THROWING AND DAGGER		Shocking	Adds 1 to [433-576] Lightning Damage		76	66	1	139	added Quiver, damage was 1 to [361-480]
Throwing Daggers	THROWING AND DAGGER		Septic	+6 Poison Damage over 2 seconds		1-41	1	3	140	added max alvl, added Quiver
Throwing Daggers	THROWING AND DAGGER		Foul	+24 Poison Damage over 2 seconds		10-50	7	2	140	added max alvl, added Quiver, damage was 12 over 3 seconds
Throwing Daggers	THROWING AND DAGGER		Corrosive	+78 Poison Damage over 2 seconds		20	15	1	140	added Quiver, damage was 80 over 4 seconds
Throwing Daggers	THROWING AND DAGGER		Toxic	+226 Poison Damage over 2 seconds		35	26	1	140	added Quiver, damage was 150 over 5 seconds
Throwing Daggers	THROWING AND DAGGER		Pestilent	+384 Poison Damage over 2 seconds		50	37	1	140	was 1, added Quiver, damage was 275 over 6 seconds
Throwing Daggers	THROWING AND DAGGER		Plague	+366 Poison Damage over 6 seconds		50	37	1	140	new
Throwing Daggers	THROWING AND DAGGER		Virulent	+738 Poison Damage over 2 seconds		76	66	1	140	new
Throwing Daggers	THROWING AND DAGGER		Consecrated	+[25-75] to Attack Rating against Undead, +[25-75]% Damage to Undead		1-41	1	4	142	added max alvl
Throwing Daggers	THROWING AND DAGGER		Pure	+[76-175] to Attack Rating against Undead, +[76-125]% Damage to Undead		15	11	3	142	
Throwing Daggers	THROWING AND DAGGER		Sacred	+[175-250] to Attack Rating against Undead, +[126-200]% Damage to Undead		25	18	2	142	
Throwing Daggers	THROWING AND DAGGER		Hallowed	+[251-325] to Attack Rating against Undead, +[201-275]% Damage to Undead		35	27	1	142	
Throwing Daggers	THROWING AND DAGGER		Divine	+[326-450] to Attack Rating against Undead, +[276-350]% Damage to Undead	1	45	37	1	142	
Throwing Daggers	THROWING AND DAGGER		Cultist's	20% Chance of Open Wounds, +[30-40] Open Wounds Damage per Second		28-68	25	4	170	new
Throwing Daggers	THROWING AND DAGGER	807	Bloodthirster's	20% Chance of Open Wounds, +[204-285] Open Wounds Damage per Second		48	45	4	170	new
Throwing Daggers	THROWING AND DAGGER	808	Gorelust's	20% Chance of Open Wounds, +[407-563] Open Wounds Damage per Second		68	65	4	170	new
Throwing Daggers	THROWING AND DAGGER		Blood Letting	+1 Life after each Kill		13-53	12	3	200	new
Throwing Daggers	THROWING AND DAGGER		Murderous	+[2-5] Life after each Kill		51	44	1	200	new
Throwing Daggers	THROWING AND DAGGER		Blood Sucking	+[1-3] Life after each Kill		32	26	2	200	new
Throwing Axes	THROWING AND AXE	531	Gritty	+[0-74] to Maximum Damage (+0.75 per Level)		50	37	7	105	
Throwing Axes	THROWING AND AXE	186	Jagged	+[10-20]% Enhanced Damage		1-41	1	9	105	added max alvl
Throwing Axes	THROWING AND AXE	187	Deadly	+[21-30]% Enhanced Damage		5-45	3	9	105	added max alvl
Throwing Axes	THROWING AND AXE	188	Vicious	+[31-40]% Enhanced Damage		8-48	6	8	105	added max alvl
Throwing Axes	THROWING AND AXE	189	Brutal	+[41-50]% Enhanced Damage		14-54	10	8	105	added max alvl
Throwing Axes	THROWING AND AXE	190	Massive	+[51-65]% Enhanced Damage		20-60	15	7	105	added max alvl
Throwing Axes	THROWING AND AXE	191	Savage	+[66-80]% Enhanced Damage		26	19	7	105	
Throwing Axes	THROWING AND AXE	18	Merciless	+[81-100]% Enhanced Damage		32	24	6	105	
Throwing Axes	THROWING AND AXE	193	Ferocious	+[101-200]% Enhanced Damage		41	33	6	105	
Throwing Axes	THROWING AND AXE	194	Cruel	+[201-300]% Enhanced Damage		51	43	5	105	was 1
Throwing Axes	THROWING AND AXE	753	Visceral	+[301-400]% Enhanced Damage		75	69	2	105	new, increased frequency
Throwing Axes	THROWING AND AXE	26	Bronze	+[10-20] to Attack Rating		1-41	1	8	110	added max alvl, added Helm, Chest, Gloves
Throwing Axes	THROWING AND AXE	27	Iron	+[21-40] to Attack Rating		4-44	3	8	110	added max alvl, added Helm, Chest, Gloves
Throwing Axes	THROWING AND AXE	28	Steel	+[41-60] to Attack Rating		8	6	7	110	added Helm, Chest, Gloves
Throwing Axes	THROWING AND AXE	29	Silver	+[61-80] to Attack Rating		12	9	7	110	added Helm, Chest, Gloves, Quiver
Throwing Axes	THROWING AND AXE	31	Gold	+[81-100] to Attack Rating		17	12	6	110	added Helm, Chest, Gloves, Quiver
Throwing Axes	THROWING AND AXE	32	Platinum	+[101-120] to Attack Rating		22	16	6	110	added Helm, Chest, Gloves, Quiver
Throwing Axes	THROWING AND AXE	33	Meteoric	+[121-150] to Attack Rating		27	20	5	110	added Quiver
Throwing Axes	THROWING AND AXE	245	Strange	+[151-300] to Attack Rating		32	24	5	110	
Throwing Axes	THROWING AND AXE	246	Weird	+[301-450] to Attack Rating	1	37	27	4	110	
Throwing Axes	THROWING AND AXE	34	Sharp	[10-20] to Attack Rating, +[10-20]% Enhanced Damage		5-45	3	9	111	added max alvl
Throwing Axes	THROWING AND AXE	35/258	Fine	[21-40] to Attack Rating, +[21-30]% Enhanced Damage		12-52	9	9	111	added max alvl
Throwing Axes	THROWING AND AXE	36/259	Warrior's	[41-60] to Attack Rating, +[31-40]% Enhanced Damage		19-59	13	8	111	added max alvl
Throwing Axes	THROWING AND AXE		Soldier's	[61-80] to Attack Rating, +[41-50]% Enhanced Damage		27	19	8	111	
Throwing Axes	THROWING AND AXE		Knight's	[81-100] to Attack Rating, +[51-65]% Enhanced Damage		38	30	7	111	
Throwing Axes	THROWING AND AXE		Lord's	[101-120] to Attack Rating, +[66-80]% Enhanced Damage		47	39	6	111	
Throwing Axes	THROWING AND AXE		King's	[121-150] to Attack Rating, +[81-100]% Enhanced Damage		56	48	5	111	
Throwing Axes	THROWING AND AXE		Master's	[151-250] to Attack Rating, +[101-150]% Enhanced Damage		56	48	5	111	
Throwing Axes	THROWING AND AXE		Grandmaster's	[251-300] to Attack Rating, +[151-200]% Enhanced Damage	1	69	61	4	111	
Throwing Axes	THROWING AND AXE		Fool's	+[0-49] to Maximum Damage (+0.5 per Level), +[16-1633] to Attack Rating (+16.5 per Level)		50	37	7	111	
Throwing Axes	THROWING AND AXE		Hawkeye	+[6-594] to Attack Rating (+6 per Level)	1	35	26	7	111	
Throwing Axes	THROWING AND AXE		Serpent's	+[11-20] to Mana		37-77	27	2	115	split off Boots, Gloves, added max alvl
Throwing Axes	THROWING AND AXE		Azure	Cold Resist +[5-10]%		5-45	3	2	117	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Lapis	Cold Resist +[11-20]%		35	26	2	117	
Throwing Axes	THROWING AND AXE		Cobalt	Cold Resist +[21-30]%		55	41	2	117	
Throwing Axes	THROWING AND AXE		Crimson	Fire Resist +[5-10]%		5-45	3	4	118	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Russet	Fire Resist +[11-20]%		35	26	1	118	
Throwing Axes	THROWING AND AXE		Garnet	Fire Resist +[21-30]%		55	41	1	118	
Throwing Axes	THROWING AND AXE		Tangerine	Lightning Resist +[5-10]%		5-45	3	4	119	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Ocher	Lightning Resist +[11-20]%		35	26	1	119	
Throwing Axes	THROWING AND AXE		Coral	Lightning Resist +[21-30]%		55	41	1	119	
Throwing Axes	THROWING AND AXE		Beryl	Poison Resist +[5-10]%		5-45	3	4	120	added max alvl, added Quiver
Throwing Axes	THROWING AND AXE		Viridian	Poison Resist +[11-20]%		35	26	1	120	
Throwing Axes	THROWING AND AXE		Jade	Poison Resist +[21-30]%		55	41	1	120	
Throwing Axes	THROWING AND AXE		Triumphant	+1 to Mana after each Kill		3-43	2	4	121	added max alvl, added Chest, Helm, Shield, Quiver
Throwing Axes	THROWING AND AXE		Victorious	+[2-5] to Mana after each Kill		17	12	4	121	added Chest, Helm, Shield, Quiver
Throwing Axes	THROWING AND AXE		Mechanist's	Socketed ([1-2])		10	7	3	122	
Throwing Axes	THROWING AND AXE		Artisan's	Socketed (3)		33	25	2	122	new
Throwing Axes	THROWING AND AXE		Artisan's	Socketed (3)	1	33	25	2	122	new
Throwing Axes	THROWING AND AXE		Artisan's	Socketed (3)	1	33	25	2	122	
Throwing Axes	THROWING AND AXE		Jeweler's	Socketed (4)	1	55	47	1	122	
Throwing Axes	THROWING AND AXE		Lunar	+[25-50] to Attack Rating against Demons, +[10-25]% Damage to Demons		3-43	1	2	123	added max alvl
Throwing Axes	THROWING AND AXE		Arcadian	+[51-100] to Attack Rating against Demons, +[26-50]% Damage to Demons		15-55	11	2	123	added max alvl, added Helm
Throwing Axes	THROWING AND AXE		Unearthly	+[101-150] to Attack Rating against Demons, +[51-100]% Damage to Demons		25	18	1	123	
Throwing Axes	THROWING AND AXE		Astral	+[151-200] to Attack Rating against Demons, +[101-150]% Damage to Demons		35	26	1	123	
Throwing Axes	THROWING AND AXE		Elysian	+[201-300] to Attack Rating against Demons, +[151-200]% Damage to Demons		45	33	1	123	
Throwing Axes	THROWING AND AXE		Celestial	+[301-400] to Attack Rating against Demons, +[201-300]% Damage to Demons	1	55	41	1	123	
Throwing Axes	THROWING AND AXE		Slayer's	+1 to Barbarian Skill Levels		30	22	4	125	
Throwing Axes	THROWING AND AXE		Berserker's	+2 to Barbarian Skill Levels		50	42	1	125	
Throwing Axes	THROWING AND AXE		Expert's	+1 to Combat Skills (Barbarian Only)		20	15	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Veteran's	+2 to Combat Skills (Barbarian Only)		40	30	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Master's	+3 to Combat Skills (Barbarian Only)	1	60	45	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Fanatic	+1 to Combat Masteries (Barbarian Only)		20	15	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Raging	+2 to Combat Masteries (Barbarian Only)		40	30	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Furious	+3 to Combat Masteries (Barbarian Only)	1	60	45	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Sounding	+1 to Warcries (Barbarian Only)		20	15	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Resonant	+2 to Warcries (Barbarian Only)		40	30	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Echoing	+3 to Warcries (Barbarian Only)	1	60	45	1	125	removed Knife
Throwing Axes	THROWING AND AXE		Snowy	Adds [20-30] to [64-101] Cold Damage (1 second chill)		25-65	18	3	137	added max alvl, split off Circlet, added Quiver, damage was [6-9] to [19-30]
